NAVIGATOR	Desktop Assistant
detail_size.h	Xác định kích cỡ (độ rộng, độ cao) cửa sổ nội dung theo điểm ảnh.
enable_search	Kích hoạt Tab tìm kiếm
enable_search.h	Kích hoạt chức năng tìm kiếm trong nội dung hỗ trợ màn hình nền
h_dock	Đã neo theo hàng ngang
icon_position	Vị trí biểu tượng
icon_position.h	Giá trị đã nhập ở đây sẽ xác định vị trí biểu tượng trên màn hình. Giá trị được xác định bằng điểm ảnh. Biểu tượng sẽ xuất hiện ở góc trái phía trên của màn hình.
leaves_page	Rời màn hình
leaves_page.h	Tùy chọn này cho điều hướng biết hành động yêu cầu cho đối tượng này dẫn đến tải trang mới. Tiến hành phân tích trang mới ngay khi thực hiện thao tác trên đối tượng và hoàn tất tải trang.
left_dock	Cắt bớt bên trái
library_height	Độ cao bóng thoại
library_height.h	Nó xác định độ cao của bóng thoại bằng điểm ảnh.
library_width	Độ rộng bóng thoại
library_width.h	Nó xác định độ rộng của bóng thoại bằng điểm ảnh.
maximize_details	Thu nhỏ cửa sổ nội dung
maximize_details.h	Xác định phím chức năng thu nhỏ cửa sổ nội dung.
next_doc	Chọn tài liệu mới
next_doc.h	Xác định phím chức năng chọn tài liệu mới trong cửa sổ nội dung.
next_project	Chọn dự án mới
next_project.h	Xác định phím chức năng chọn dự án mới trong cửa sổ chính.
open_content	Mở nội dung
open_content.h	Xác định mã khóa chức năng để mở dự án nội dung đã chọn.
open_details	Mở cửa sổ nội dung
open_details.h	Xác định phím chức năng mở cửa sổ nội dung cho dự án đã chọn.
prev_doc	Chọn tài liệu trước
prev_doc.h	Xác định phím chức năng chọn tài liệu trước trong cửa sổ nội dung.
prev_project	Chọn dự án trước
prev_project.h	Xác định phím chức năng chọn dự án trước trong cửa sổ nội chính.
right_dock	Cắt bớt bên phải
show_execute	Hiển thị nút thực hiện
show_execute.h	Xác định xem nút thực hiện có hiển thị trong bóng thoại đối tượng trong khi phát lại không. Nút cho phép người dùng thực hiện thao tác trong ứng dụng và sau đó hiển thị bước kế tiếp.
show_icon_on_start	Hiển thị biểu tượng trạng thái khi bắt đầu
show_icon_on_start.h	Xác định bắt đầu hỗ trợ màn hình nền, nếu biểu tượng trạng thái sẽ được hiển thị thay cho cửa sổ chính.
start_doc	Mở tài liệu
start_doc.h	Xác định phím chức năng mở tài liệu đã chọn từ cửa sổ nội dung.
step_on_same_page	Bước trên cùng trang
top_dock	Cắt bớt trên cùng
v_dock	Đã neo theo hàng dọc
